case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5-mini,both_inert,instance,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5094,1664,20.17,0.978,,
instance_hard,gpt-5-mini,both_inert,instance,name+key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,5196,1792,21.6,1.0,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,0,6,6,2,7,39806,2816,55.91,0.968,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,2,0,0,0,2,2,10453,1920,33.77,0.989,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5572,2048,31.83,0.972,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,2,0,0,0,2,2,9881,1664,28.41,0.993,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,0,4,4,2,3,15289,2112,39.24,0.977,,
instance_hard,gpt-5-mini,both_cognitive,invariant,name+key+attrs+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5590,2048,31.54,0.978,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5385,1792,23.96,0.978,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,2,0,0,0,2,2,10907,2304,32.93,0.978,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5587,1984,25.95,0.989,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5532,1920,30.19,0.978,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5713,2112,30.86,0.989,,
instance_hard,gpt-5-mini,one_inert,invariant,name+key+attrs+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5800,2240,30.56,0.966,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5291,1792,24.28,0.939,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5064,1536,24.12,0.894,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5314,1792,22.79,0.928,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,4815,1344,18.33,0.946,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5191,1664,22.2,0.928,,
instance_hard,gpt-5-mini,both_inert,invariant,name+key+attrs+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5202,1728,20.95,0.917,,
