case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,3,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,5014,1792,24.97,1.0,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,3,5,True,8,1.0,0.727,0,0.25,9,3,3,0,0,3,3,0,2,9944,1984,28.67,1.0,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,0,True,9,1.0,0.818,0,0.5,7,2,3,0,1,0,0,1,2,10831,2176,29.69,0.981,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5572,2304,34.55,0.989,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,2,True,9,1.0,0.818,0,0.5,7,2,3,0,1,0,0,1,2,10312,2176,29.47,0.989,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,3,True,9,1.0,0.818,0,0.5,7,2,3,0,1,0,0,1,2,11203,2560,34.2,0.978,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,4936,1664,22.17,0.989,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,3,5,True,11,1.0,1.0,0,1.0,3,0,3,0,1,0,0,1,2,11588,2560,34.48,0.973,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,6,31099,2240,33.58,0.991,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,7,30943,1536,26.79,0.982,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,8,8,0,7,31965,2240,35.31,0.992,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5552,2304,25.15,0.989,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,1,3,5,1,4,20040,2112,29.93,0.978,,
instance_hard,gpt-5-mini,both_cognitive,none,name+key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,7,36354,1984,33.69,0.986,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,10688,2240,31.33,0.978,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,1,0,0,1,2,10282,2112,27.09,0.989,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,10642,2176,32.12,0.967,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,0,1,0,0,1,2,9504,1728,26.58,0.981,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5386,2112,28.55,0.981,,
instance_hard,gpt-5-mini,one_inert,none,name+key+attrs+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,9930,2048,34.01,0.978,,
