case,model,placement,cell,uses_reference,lexical,class,definition,example,n_fields,trial,precision,recall,surviving_false_cognates,residual,reasoning_tokens,surviving_traps
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,7,337,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,2,1.0,1.0,0,7,350,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,3,1.0,1.0,0,7,369,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,4,1.0,1.0,0,7,331,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,5,1.0,1.0,0,7,288,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,334,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,290,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,314,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,336,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,298,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,265,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,0,0.923,1.0,0,5,827,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,1,0.923,1.0,0,5,743,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,2,0.917,0.917,0,7,950,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,3,0.923,1.0,0,5,1252,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,4,0.917,0.917,0,7,1024,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,5,0.923,1.0,0,5,1427,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,0,1.0,1.0,0,7,386,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,1,1.0,1.0,0,7,645,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,2,1.0,1.0,0,7,823,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,3,1.0,1.0,0,7,379,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,4,1.0,0.917,0,9,1331,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,5,1.0,1.0,0,7,429,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,0,1.0,1.0,0,7,425,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,1,1.0,1.0,0,7,397,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,2,1.0,1.0,0,7,555,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,3,1.0,1.0,0,7,341,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,4,1.0,1.0,0,7,457,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,5,1.0,1.0,0,7,363,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,0,1.0,1.0,0,7,239,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,1,1.0,1.0,0,7,261,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,7,240,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,3,1.0,1.0,0,7,185,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,4,1.0,1.0,0,7,252,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,5,1.0,1.0,0,7,237,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,0,1.0,1.0,0,7,281,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,1,1.0,1.0,0,7,212,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,2,1.0,1.0,0,7,306,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,3,1.0,1.0,0,7,273,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,4,1.0,1.0,0,7,181,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,5,1.0,1.0,0,7,213,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,0,1.0,1.0,0,7,422,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,1,1.0,1.0,0,7,399,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,2,1.0,1.0,0,7,404,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,3,1.0,1.0,0,7,280,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,4,1.0,1.0,0,7,362,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,5,1.0,1.0,0,7,302,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,7,488,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,1,1.0,1.0,0,7,214,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,7,512,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,3,1.0,1.0,0,7,356,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,4,1.0,1.0,0,7,512,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,5,1.0,1.0,0,7,246,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,0,1.0,1.0,0,7,167,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,1,1.0,1.0,0,7,250,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,2,1.0,1.0,0,7,159,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,3,1.0,1.0,0,7,194,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,4,1.0,1.0,0,7,240,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,5,1.0,1.0,0,7,225,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,0,1.0,1.0,0,7,203,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,1,1.0,1.0,0,7,240,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,7,217,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,3,1.0,1.0,0,7,245,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,4,1.0,1.0,0,7,267,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,5,1.0,1.0,0,7,303,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,0,1.0,1.0,0,7,260,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,1,1.0,1.0,0,7,283,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,7,178,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,3,1.0,1.0,0,7,327,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,4,1.0,1.0,0,7,260,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,5,1.0,1.0,0,7,316,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,0,1.0,1.0,0,7,321,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,1,1.0,1.0,0,7,254,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,2,1.0,1.0,0,7,234,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,3,1.0,1.0,0,7,317,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,4,1.0,1.0,0,7,296,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,5,1.0,1.0,0,7,353,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,0,1.0,1.0,0,7,252,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,7,269,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,2,1.0,1.0,0,7,169,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,3,1.0,1.0,0,7,222,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,4,1.0,1.0,0,7,203,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,5,1.0,1.0,0,7,198,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,0,1.0,1.0,0,7,193,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,1,1.0,1.0,0,7,219,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,7,172,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,3,1.0,1.0,0,7,254,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,4,1.0,1.0,0,7,192,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,5,1.0,1.0,0,7,250,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,0,1.0,1.0,0,7,210,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,1,1.0,1.0,0,7,278,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,2,1.0,1.0,0,7,251,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,3,1.0,1.0,0,7,167,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,4,1.0,1.0,0,7,299,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,5,1.0,1.0,0,7,275,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,0,1.0,1.0,0,7,314,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,1,1.0,1.0,0,7,234,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,2,1.0,1.0,0,7,308,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,3,1.0,1.0,0,7,277,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,4,1.0,1.0,0,7,296,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,5,1.0,1.0,0,7,292,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,0,1.0,1.0,0,7,173,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,7,161,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,2,1.0,1.0,0,7,205,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,3,1.0,1.0,0,7,160,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,4,1.0,1.0,0,7,232,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,5,1.0,1.0,0,7,229,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,135,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,193,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,242,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,283,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,123,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,156,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,0,0.923,1.0,0,5,646,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,1,0.923,1.0,0,5,463,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,2,1.0,1.0,0,7,579,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,3,0.923,1.0,0,5,730,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,4,1.0,1.0,0,7,531,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,5,0.923,1.0,0,5,613,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,140,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,86,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,58,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,115,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,82,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,0,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,0,1.0,1.0,0,7,131,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,1,1.0,1.0,0,7,0,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,2,1.0,1.0,0,7,147,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,3,1.0,1.0,0,7,131,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,4,1.0,1.0,0,7,98,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,5,1.0,1.0,0,7,119,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,0,1.0,0.75,0,13,2560,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,1,1.0,0.917,0,9,1525,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,2,0.917,0.917,0,7,620,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,3,1.0,0.917,0,9,1200,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,4,1.0,0.917,0,9,1256,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,5,1.0,0.917,0,9,1211,
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,0,0.923,1.0,0,5,2304,
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,1,0.857,1.0,0,3,2496,
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,2,0.857,1.0,0,3,1984,
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,3,0.8,1.0,1,1,2880,t.sgrade~i.sclass
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,4,0.857,1.0,0,3,2112,
config_big_hard,gpt-5-mini,both_inert,id-only,True,0,0,0,0,0,5,0.857,1.0,0,3,1856,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,0,1.0,1.0,0,7,3072,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,1,1.0,0.917,0,9,3840,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,2,0.923,1.0,0,5,3264,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,3,1.0,1.0,0,7,2752,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,4,1.0,1.0,0,7,3136,
config_big_hard,gpt-5-mini,both_inert,example,True,0,0,0,1,1,5,0.857,1.0,0,3,3968,
config_big_hard,gpt-5-mini,both_inert,definition,True,0,0,1,0,1,0,1.0,1.0,0,7,2816,
config_big_hard,gpt-5-mini,both_inert,definition,True,0,0,1,0,1,1,1.0,1.0,0,7,2176,
config_big_hard,gpt-5-mini,both_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,7,1984,
config_big_hard,gpt-5-mini,both_inert,definition,True,0,0,1,0,1,3,1.0,1.0,0,7,1920,
config_big_hard,gpt-5-mini,both_inert,definition,True,0,0,1,0,1,4,1.0,1.0,0,7,2304,
