case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5-nano,both_inert,none,rels,unbounded,4,True,11,0.727,0.727,1,1.0,3,0,1,0,0,0,0,0,1,8511,6080,44.03,0.888,0.883,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,8084,5632,43.54,0.911,,
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,5669,4032,28.35,0.845,,
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,1,True,11,0.909,0.909,1,1.0,3,0,2,0,0,0,0,0,1,4040,2432,17.92,0.93,0.95,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,2,True,11,0.909,0.909,1,1.0,3,0,2,0,0,0,0,0,1,4923,3264,25.56,0.89,0.65,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,3,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,6203,4608,47.4,0.9,,
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,4,True,10,1.0,0.909,0,1.0,5,0,3,0,0,0,0,0,1,4338,2752,21.21,0.865,,
instance_hard,gpt-5-nano,both_inert,none,attrs,unbounded,5,True,8,1.0,0.727,0,1.0,9,0,3,0,0,0,0,0,1,5816,4224,33.15,0.831,,
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,0,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,8825,5952,47.3,0.92,0.92,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,1,True,11,0.727,0.727,1,1.0,3,0,1,0,0,0,0,0,1,12653,9792,90.64,0.731,0.717,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,8599,5696,46.51,0.791,,
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,6351,3456,32.28,0.884,,
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9029,6144,45.25,0.9,,
instance_hard,gpt-5-nano,both_inert,none,attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9102,6208,48.19,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,0,True,8,0.875,0.636,1,0.0,9,4,1,0,0,0,0,0,1,4670,3392,28.14,0.95,0.85,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,1,True,10,0.9,0.818,1,0.5,5,2,1,0,0,0,0,0,1,3799,2496,22.14,0.877,0.8,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4627,3392,22.56,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4196,2944,21.72,0.98,,
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3505,2240,16.48,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4089,2816,20.48,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7549,4992,33.56,0.886,,
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9608,7040,55.25,0.923,,
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,6912,4416,34.01,0.936,,
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7353,4800,31.52,0.805,,
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,4,True,10,0.9,0.818,1,0.5,5,2,1,0,0,0,0,0,1,8342,5824,46.31,0.903,0.85,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,key+rels,unbounded,5,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,7569,4992,34.06,0.924,0.85,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,6711,4992,34.43,0.932,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5299,3584,25.45,0.973,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5328,3584,29.02,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,5236,3520,23.41,0.881,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,4066,2368,17.36,0.901,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,6462,4736,37.35,0.95,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,10126,7168,48.91,0.909,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11176,8192,54.43,0.92,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11612,8640,57.36,0.923,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7371,4352,29.73,0.932,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,10568,7552,49.21,0.895,,
instance_hard,gpt-5-nano,both_inert,none,key+attrs+rels,unbounded,5,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,7264,4288,31.6,0.859,0.8,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,0,True,5,0.6,0.273,2,0.5,15,2,0,0,0,0,0,0,1,5227,3904,26.49,0.833,0.925,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,1,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,5158,3712,24.81,0.682,0.95,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,2,True,2,0.0,0.0,2,0.0,21,4,0,0,0,0,0,0,1,3954,2624,18.24,,0.95,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,3,True,2,0.0,0.0,2,0.0,21,4,0,0,0,0,0,0,1,4129,2816,18.53,,0.75,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,4,True,2,0.0,0.0,2,0.0,21,4,0,0,0,0,0,0,1,4211,2880,20.93,,0.95,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name,unbounded,5,True,2,0.0,0.0,2,0.0,21,4,0,0,0,0,0,0,1,4138,2816,18.45,,0.885,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,11118,8512,62.41,0.861,,
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11836,9152,67.86,0.867,,
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,8209,5568,46.11,0.791,,
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9705,7040,54.79,0.873,,
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,13605,10944,83.98,0.895,,
instance_hard,gpt-5-nano,both_inert,none,name+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,14134,11456,96.41,0.927,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,0,True,11,0.909,0.909,1,1.0,3,0,2,0,0,0,0,0,1,4524,2688,23.52,0.9,0.95,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,1,True,9,0.889,0.727,1,0.5,7,2,2,0,0,0,0,0,1,5368,3520,30.7,0.906,0.95,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,2,True,9,0.889,0.727,1,0.5,7,2,2,0,0,0,0,0,1,4696,2880,24.62,0.869,0.98,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,3,True,11,0.909,0.909,1,1.0,3,0,2,0,0,0,0,0,1,5034,3200,26.98,0.78,0.98,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,4,True,9,0.889,0.727,1,0.5,7,2,2,0,0,0,0,0,1,6916,5056,50.14,0.719,0.95,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs,unbounded,5,True,6,0.833,0.455,1,0.5,13,2,2,0,0,0,0,0,1,5250,3456,30.47,0.918,0.95,a.r1~b.r1
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,8839,5760,54.75,0.884,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,12868,9792,84.93,0.887,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9054,5952,45.34,0.795,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,10865,7744,55.7,0.896,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11320,8192,60.68,0.931,,
instance_hard,gpt-5-nano,both_inert,none,name+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9541,6464,46.52,0.805,,
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4437,2944,23.0,0.936,,
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,1,True,10,0.8,0.727,2,0.5,5,2,0,0,0,0,0,0,1,5749,4224,29.09,0.725,0.925,a.r1~b.r1;a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,2,True,10,0.9,0.818,1,0.5,5,2,1,0,0,0,0,0,1,4646,3136,22.39,0.917,0.9,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,3,True,8,0.875,0.636,1,0.0,9,4,1,0,0,0,0,0,1,4923,3392,27.03,0.95,0.8,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4662,3200,23.34,0.95,,
instance_hard,gpt-5-nano,both_inert,none,name+key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,4304,2816,20.54,0.986,,
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,10052,7296,50.2,0.898,,
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,10284,7488,51.47,0.895,,
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7432,4672,33.84,0.847,,
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,13268,10496,75.88,0.887,,
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,4,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,8755,5952,40.29,0.823,0.65,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+key+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11520,8768,60.67,0.909,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,6043,4096,31.73,0.905,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5035,3072,20.88,0.939,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7414,5440,34.88,0.95,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,6420,4416,29.59,0.864,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,5466,3520,24.33,0.91,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,4655,2688,18.86,0.939,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,8617,5376,35.89,0.876,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9990,6784,38.43,0.9,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,11738,8512,51.23,0.885,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9012,5824,34.95,0.845,,
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,4,True,12,0.917,1.0,1,1.0,1,0,1,0,0,0,0,0,1,12035,8832,49.14,0.95,0.75,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_inert,none,name+key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,9739,6528,41.95,0.895,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,4,8,0,6,53962,11840,64.41,0.974,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,1,4,4,1,3,38264,10880,61.16,0.959,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,24,24,0,2,26864,10880,70.43,0.898,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,1,0,2,2,1,4,43208,9536,54.46,0.952,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,4,4,0,2,17177,6016,41.59,0.998,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key+attrs+rels,unbounded,5,True,1,1.0,0.091,0,0.0,23,4,3,1,0,16,16,1,3,35169,9408,65.82,0.99,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,0,True,2,1.0,0.182,0,0.0,21,4,3,2,0,4,4,2,3,29779,8384,57.59,0.99,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,1,1,4,8,2,7,69470,8960,70.56,0.913,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,2,False,0,0.0,0.0,0,0.0,25,4,3,2,1,8,8,3,2,22069,8256,65.72,,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,3,False,0,0.0,0.0,0,0.0,25,4,3,0,0,18,28,0,11,109003,5760,53.83,,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,4,True,7,1.0,0.636,0,1.0,11,0,3,2,0,22,22,2,5,71754,12928,77.46,0.893,,
instance_hard,gpt-5-nano,both_cognitive,none,name+attrs+rels,unbounded,5,True,11,0.818,0.818,0,1.0,3,0,3,2,1,0,0,3,2,24337,10240,74.49,0.946,0.95,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,0,6,6,0,2,22746,8448,52.99,0.941,,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,10,3,10,126287,11264,84.17,0.909,,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,10,10,0,2,21365,7936,55.14,0.934,,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,6,12,0,9,86791,9856,71.32,0.913,,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,6,12,0,4,45007,9664,66.94,0.941,,
instance_hard,gpt-5-nano,both_cognitive,none,key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,0,10,10,0,8,116347,12608,88.6,0.964,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,0,False,0,0.0,0.0,0,0.0,25,4,3,0,0,16,26,0,11,49284,1984,26.87,,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,2,1,16,20,3,7,69001,8768,61.83,0.95,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,10,16,0,10,81261,7232,59.14,0.99,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,3,False,0,0.0,0.0,0,0.0,25,4,3,0,0,12,22,0,11,85041,5440,44.93,,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,10809,4608,28.62,0.95,,
instance_hard,gpt-5-nano,both_cognitive,none,name+key,unbounded,5,True,10,0.9,0.818,1,0.5,5,2,1,2,1,6,8,3,5,35780,7296,57.57,0.984,1.0,a.svc100~b.svc100
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.5,11,2,3,0,0,14,14,0,4,37325,10944,75.3,0.85,,
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,1,4,4,1,2,17543,6656,45.08,0.95,,
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,1,1,0,0,2,3,29117,9344,59.5,0.94,,
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,4,8,0,6,46538,6080,46.62,0.944,,
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,4,6,0,5,63178,10880,78.95,0.919,,
instance_hard,gpt-5-nano,both_cognitive,none,attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,0,2,4,2,6,56777,7424,118.38,0.932,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,0,False,0,0.0,0.0,0,0.0,25,4,3,0,1,20,29,1,11,80088,5376,47.72,,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,1,False,0,0.0,0.0,0,0.0,25,4,3,0,0,10,20,0,11,61031,3456,36.25,,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,2,False,0,0.0,0.0,0,0.0,25,4,3,0,1,4,12,1,11,46566,3456,35.92,,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,3,False,0,0.0,0.0,0,0.0,25,4,3,0,1,4,12,1,11,46214,2944,33.54,,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,4,False,0,0.0,0.0,0,0.0,25,4,3,0,1,6,12,1,11,59020,4928,44.47,,,
instance_hard,gpt-5-nano,both_cognitive,none,name,unbounded,5,True,0,0.0,0.0,0,0.0,25,4,3,0,1,18,27,1,10,74078,5824,52.13,,,
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,0,True,12,0.917,1.0,1,1.0,1,0,1,0,0,2,2,0,2,14403,4288,33.08,0.947,0.9,a.svc100~b.svc100
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,7,7,0,2,19918,6848,51.28,0.98,,
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,1,0,0,0,1,2,17232,5824,38.14,0.95,,
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,0,3,3,0,2,23600,8896,55.42,0.922,,
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,4,True,2,1.0,0.182,0,0.5,21,2,3,2,0,2,2,2,4,41872,9152,61.25,0.99,,
instance_hard,gpt-5-nano,one_inert,none,name+key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.5,11,2,3,2,1,0,0,3,2,24355,11648,78.47,0.974,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,0,True,6,1.0,0.545,0,0.5,13,2,3,2,2,4,4,5,11,144310,12480,93.83,0.93,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,0,2,2,0,2,18482,6656,46.53,0.93,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,1,0,0,3,2,29087,12416,71.48,0.91,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,3,True,8,1.0,0.727,0,1.0,9,0,3,0,0,4,8,0,7,93019,10368,73.99,0.92,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,0,0,0,0,1,7852,4672,29.29,0.98,,
instance_hard,gpt-5-nano,one_inert,none,name+attrs+rels,unbounded,5,True,12,0.5,0.545,1,1.0,1,0,1,0,0,4,4,0,2,24533,9280,61.26,0.9,0.842,a.svc100~b.svc100
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,1,2,2,1,5,49556,7680,57.85,0.917,,
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,23818,12800,81.26,0.98,,
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,0,2,4,0,4,39825,8128,53.71,0.867,,
instance_hard,gpt-5-nano,one_inert,none,key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,2,1,0,0,3,2,22440,8576,62.56,0.98,,
