case,model,placement,reference_variant,evidence,budget,trial,submitted,proposed,precision,recall,surviving_instance_fc,experiment_only_recall,residual_total,residual_experiment_only,residual_native,confirmed_provision,refuted_provision,interrogated,interrogate_calls,provision_calls,turns,total_tokens,reasoning_tokens,latency_s,mean_conf_correct,mean_conf_incorrect,surviving_traps
instance_hard,gpt-5.6-sol,both_inert,none,attrs,unbounded,2,True,2,1.0,0.182,0,0.0,21,4,3,0,0,0,0,0,1,1861,366,9.38,0.8,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs,unbounded,3,True,2,1.0,0.182,0,0.0,21,4,3,0,0,0,0,0,1,1999,504,10.04,0.8,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs,unbounded,4,True,3,1.0,0.273,0,0.0,19,4,3,0,0,0,0,0,1,2000,493,10.45,0.767,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs,unbounded,5,True,3,1.0,0.273,0,0.0,19,4,3,0,0,0,0,0,1,2270,763,15.67,0.783,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2967,169,6.33,0.966,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3124,326,10.0,0.956,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3067,269,8.38,0.963,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3065,267,7.22,0.967,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3119,321,7.5,0.954,,
instance_hard,gpt-5.6-sol,both_inert,none,attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2978,180,7.49,0.969,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1378,149,4.89,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1399,170,6.66,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1361,132,4.39,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1374,145,5.12,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1378,149,4.91,0.98,,
instance_hard,gpt-5.6-sol,both_inert,none,key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1349,120,6.14,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2634,162,5.38,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2598,126,5.16,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2600,128,4.96,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2600,128,5.49,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2603,131,5.59,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2768,296,7.39,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1746,79,5.03,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1846,179,6.47,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1787,120,7.2,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1858,191,8.47,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1817,150,6.27,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1848,181,6.58,0.98,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3022,112,5.19,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3026,116,5.73,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3073,163,5.94,0.977,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3072,162,5.55,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3028,118,4.89,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2995,85,4.59,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,0,True,6,1.0,0.545,0,0.5,13,2,3,0,0,0,0,0,1,1652,320,8.73,0.787,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,1,True,9,1.0,0.818,0,1.0,7,0,3,0,0,0,0,0,1,1671,303,7.99,0.793,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,2,True,6,1.0,0.545,0,0.5,13,2,3,0,0,0,0,0,1,1778,446,10.02,0.793,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,3,True,6,1.0,0.545,0,0.5,13,2,3,0,0,0,0,0,1,1848,516,13.34,0.707,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,4,True,6,1.0,0.545,0,0.5,13,2,3,0,0,0,0,0,1,1573,241,7.74,0.707,,
instance_hard,gpt-5.6-sol,both_inert,none,name,unbounded,5,True,6,1.0,0.545,0,0.5,13,2,3,0,0,0,0,0,1,1811,479,12.15,0.807,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3035,424,10.13,0.858,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,2950,339,9.05,0.898,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3055,444,10.5,0.88,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,2990,379,9.42,0.818,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3196,585,12.25,0.874,,
instance_hard,gpt-5.6-sol,both_inert,none,name+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3068,457,9.93,0.904,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,0,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2651,857,18.61,0.728,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,1,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2148,354,10.45,0.733,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,2,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2166,372,9.11,0.787,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,3,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2146,352,8.5,0.713,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,4,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2939,1145,23.14,0.792,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs,unbounded,5,True,8,1.0,0.727,0,0.5,9,2,3,0,0,0,0,0,1,2158,364,9.72,0.757,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3565,516,13.18,0.91,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3400,351,11.87,0.931,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3459,410,8.92,0.891,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3176,151,5.23,0.931,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3768,719,14.67,0.912,,
instance_hard,gpt-5.6-sol,both_inert,none,name+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3345,320,8.67,0.92,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1567,111,4.53,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1588,132,4.93,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1639,183,6.41,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1565,109,5.45,0.98,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1627,171,5.41,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,1642,186,6.93,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3073,374,8.96,0.947,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2844,145,4.29,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,2,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3009,286,9.2,0.928,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2979,280,7.27,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3085,362,8.92,0.936,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+rels,unbounded,5,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3155,432,12.8,0.922,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2075,181,5.54,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2165,271,7.39,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2077,183,9.42,0.98,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2033,139,5.83,0.987,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2015,121,5.04,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,2107,213,6.04,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3279,142,4.5,0.987,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,1,True,9,1.0,0.818,0,0.5,7,2,3,0,0,0,0,0,1,3455,294,8.7,0.943,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3288,151,5.23,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3585,448,11.48,0.99,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3350,213,8.77,0.977,,
instance_hard,gpt-5.6-sol,both_inert,none,name+key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,0,0,0,0,0,1,3371,234,7.14,0.987,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7550,214,12.81,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7621,262,13.27,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7629,288,19.88,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7542,251,11.28,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7536,223,15.41,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7473,182,10.32,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,1,11,11,3,3,11875,497,17.99,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7525,348,15.28,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7691,521,13.85,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7569,414,17.33,0.998,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,1,19,22,3,4,17189,704,24.92,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7533,348,11.29,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7007,172,10.06,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7102,254,12.85,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7107,241,11.55,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7042,211,14.81,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7242,348,13.55,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,key+attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,3,10688,291,14.72,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3905,192,12.24,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3908,199,10.2,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3872,161,9.47,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3970,197,11.62,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3852,144,9.01,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name+key,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,0,1,8,8,1,2,3915,183,10.36,1.0,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7044,336,12.83,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,12,12,3,2,7222,298,12.89,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,2,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7026,340,15.72,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,3,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7264,460,18.79,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,6992,283,15.93,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,attrs+rels,unbounded,5,True,11,1.0,1.0,0,1.0,3,0,3,2,1,8,8,3,2,7082,353,13.39,0.995,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,0,True,11,1.0,1.0,0,1.0,3,0,3,2,1,23,56,3,5,20602,1225,45.84,0.968,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,1,True,11,1.0,1.0,0,1.0,3,0,3,2,1,23,62,3,7,28796,960,48.62,0.986,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,2,True,9,1.0,0.818,0,1.0,7,0,3,0,1,25,74,1,8,37313,1536,62.75,0.983,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,3,True,9,1.0,0.818,0,1.0,7,0,3,0,1,23,46,1,5,17006,926,38.12,0.976,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,4,True,11,1.0,1.0,0,1.0,3,0,3,2,3,23,59,5,7,30484,1440,58.69,0.974,,
instance_hard,gpt-5.6-sol,both_cognitive,none,name,unbounded,5,True,9,1.0,0.818,0,1.0,7,0,3,0,1,23,41,1,5,17661,1052,46.94,0.978,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7143,331,11.56,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7072,304,11.54,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7106,356,12.41,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,7518,608,18.75,0.982,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,4,True,9,1.0,0.818,0,0.5,7,2,3,2,1,4,4,3,2,8169,817,24.31,0.982,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7127,381,15.1,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,0,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,7134,455,15.63,0.977,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7241,637,19.92,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7118,470,14.42,0.991,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,3,True,9,1.0,0.818,0,0.5,7,2,3,2,1,0,0,3,2,7112,547,14.47,0.986,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,2,0,0,0,2,2,6960,465,14.94,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,name+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,7461,753,20.66,0.993,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6679,334,12.01,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6439,194,11.29,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6774,387,10.36,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,3,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6618,310,10.01,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,4,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6563,305,11.77,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,key+attrs+rels,unbounded,5,True,7,1.0,0.636,0,0.0,11,4,3,2,1,0,0,3,2,6553,246,9.68,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,0,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,3555,390,12.86,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,1,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,3517,289,10.86,1.0,,
instance_hard,gpt-5.6-sol,one_inert,none,name+key,unbounded,2,True,7,1.0,0.636,0,0.0,11,4,3,0,1,0,0,1,2,3266,162,7.05,1.0,,
