case,model,placement,cell,uses_reference,lexical,class,definition,example,n_fields,trial,precision,recall,surviving_false_cognates,residual,reasoning_tokens,surviving_traps
config_big_hard,gpt-5.6-sol,both_inert,definition+example,True,0,0,1,1,2,2,1.0,1.0,0,7,352,
config_big_hard,gpt-5.6-sol,both_inert,definition+example,True,0,0,1,1,2,3,1.0,1.0,0,7,398,
config_big_hard,gpt-5.6-sol,both_inert,definition+example,True,0,0,1,1,2,4,1.0,1.0,0,7,389,
config_big_hard,gpt-5.6-sol,both_inert,definition+example,True,0,0,1,1,2,5,1.0,1.0,0,7,326,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,0,1.0,1.0,0,7,662,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,1,1.0,1.0,0,7,395,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,2,1.0,1.0,0,7,210,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,3,1.0,1.0,0,7,568,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,4,1.0,1.0,0,7,512,
config_big_hard,gpt-5.6-sol,both_inert,class,True,0,1,0,0,1,5,1.0,1.0,0,7,428,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,7,321,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,1,1.0,1.0,0,7,531,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,7,708,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,3,1.0,1.0,0,7,474,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,4,1.0,1.0,0,7,466,
config_big_hard,gpt-5.6-sol,both_inert,class+example,True,0,1,0,1,2,5,1.0,1.0,0,7,428,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,0,1.0,1.0,0,7,308,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,1,1.0,1.0,0,7,263,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,2,1.0,1.0,0,7,384,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,3,1.0,1.0,0,7,287,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,4,1.0,1.0,0,7,338,
config_big_hard,gpt-5.6-sol,both_inert,class+definition,True,0,1,1,0,2,5,1.0,1.0,0,7,298,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,0,1.0,1.0,0,7,314,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,1,1.0,1.0,0,7,366,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,7,436,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,3,1.0,1.0,0,7,318,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,4,1.0,1.0,0,7,250,
config_big_hard,gpt-5.6-sol,both_inert,class+definition+example,True,0,1,1,1,3,5,1.0,1.0,0,7,332,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,0,1.0,1.0,0,7,434,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,1,1.0,1.0,0,7,392,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,7,318,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,3,1.0,1.0,0,7,383,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,4,1.0,1.0,0,7,418,
config_big_hard,gpt-5.6-sol,both_inert,lexical,True,1,0,0,0,1,5,1.0,1.0,0,7,390,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,0,1.0,1.0,0,7,511,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,1,1.0,1.0,0,7,317,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,2,1.0,1.0,0,7,378,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,3,1.0,1.0,0,7,431,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,4,1.0,1.0,0,7,362,
config_big_hard,gpt-5.6-sol,both_inert,lexical+example,True,1,0,0,1,2,5,1.0,1.0,0,7,354,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,0,1.0,1.0,0,7,272,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,7,289,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,2,1.0,1.0,0,7,307,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,3,1.0,1.0,0,7,228,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,4,1.0,1.0,0,7,212,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition,True,1,0,1,0,2,5,1.0,1.0,0,7,325,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,0,1.0,1.0,0,7,247,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,1,1.0,1.0,0,7,252,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,7,312,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,3,1.0,1.0,0,7,361,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,4,1.0,1.0,0,7,318,
config_big_hard,gpt-5.6-sol,both_inert,lexical+definition+example,True,1,0,1,1,3,5,1.0,1.0,0,7,351,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,0,1.0,1.0,0,7,370,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,1,1.0,1.0,0,7,399,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,2,1.0,1.0,0,7,352,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,3,1.0,1.0,0,7,343,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,4,1.0,1.0,0,7,359,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class,True,1,1,0,0,2,5,1.0,1.0,0,7,512,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,0,1.0,1.0,0,7,355,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,1,1.0,1.0,0,7,344,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,2,1.0,1.0,0,7,422,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,3,1.0,1.0,0,7,455,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,4,1.0,1.0,0,7,319,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+example,True,1,1,0,1,3,5,1.0,1.0,0,7,320,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,0,1.0,1.0,0,7,324,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,7,274,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,2,1.0,1.0,0,7,263,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,3,1.0,1.0,0,7,262,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,4,1.0,1.0,0,7,379,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition,True,1,1,1,0,3,5,1.0,1.0,0,7,337,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,404,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,321,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,326,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,259,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,386,
config_big_hard,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,407,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,0,0.923,1.0,0,5,1167,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,1,1.0,1.0,0,7,840,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,2,0.923,1.0,0,5,2215,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,3,0.923,1.0,0,5,1467,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,4,0.917,0.917,0,7,1423,
config_big_hard,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,5,0.923,1.0,0,5,1184,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,0,1.0,1.0,0,7,310,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,1,1.0,1.0,0,7,346,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,2,1.0,1.0,0,7,268,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,3,1.0,1.0,0,7,394,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,4,1.0,1.0,0,7,319,
config_big_hard,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,5,1.0,1.0,0,7,306,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,0,1.0,1.0,0,7,309,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,1,1.0,1.0,0,7,246,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,2,1.0,1.0,0,7,324,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,3,1.0,1.0,0,7,428,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,4,1.0,1.0,0,7,296,
config_big_hard,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,5,1.0,1.0,0,7,473,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,0,1.0,1.0,0,7,142,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,1,1.0,1.0,0,7,254,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,7,182,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,3,1.0,1.0,0,7,238,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,4,1.0,1.0,0,7,216,
config_big_hard,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,5,1.0,1.0,0,7,248,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,0,1.0,1.0,0,7,231,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,1,1.0,1.0,0,7,238,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,2,1.0,1.0,0,7,333,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,3,1.0,1.0,0,7,312,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,4,1.0,1.0,0,7,199,
config_big_hard,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,5,1.0,1.0,0,7,220,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,0,1.0,1.0,0,7,242,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,1,1.0,1.0,0,7,257,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,2,1.0,1.0,0,7,307,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,3,1.0,1.0,0,7,277,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,4,1.0,1.0,0,7,396,
config_big_hard,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,5,1.0,1.0,0,7,295,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,7,311,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,1,1.0,1.0,0,7,255,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,7,264,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,3,1.0,1.0,0,7,205,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,4,1.0,1.0,0,7,277,
config_big_hard,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,5,1.0,1.0,0,7,286,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,0,1.0,1.0,0,7,157,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,1,1.0,1.0,0,7,229,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,2,1.0,1.0,0,7,221,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,3,1.0,1.0,0,7,294,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,4,1.0,1.0,0,7,171,
config_big_hard,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,5,1.0,1.0,0,7,225,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,0,1.0,1.0,0,7,277,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,1,1.0,1.0,0,7,270,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,7,208,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,3,1.0,1.0,0,7,196,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,4,1.0,1.0,0,7,188,
config_big_hard,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,5,1.0,1.0,0,7,168,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,0,1.0,1.0,0,7,246,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,1,1.0,1.0,0,7,153,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,7,249,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,3,1.0,1.0,0,7,198,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,4,1.0,1.0,0,7,233,
config_big_hard,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,5,1.0,1.0,0,7,136,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,0,1.0,1.0,0,7,248,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,1,1.0,1.0,0,7,196,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,2,1.0,1.0,0,7,334,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,3,1.0,1.0,0,7,291,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,4,1.0,1.0,0,7,215,
config_big_hard,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,5,1.0,1.0,0,7,302,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,0,1.0,1.0,0,7,267,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,7,164,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,2,1.0,1.0,0,7,163,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,3,1.0,1.0,0,7,195,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,4,1.0,1.0,0,7,174,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,5,1.0,1.0,0,7,221,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,0,1.0,1.0,0,7,208,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,1,1.0,1.0,0,7,198,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,7,143,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,3,1.0,1.0,0,7,256,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,4,1.0,1.0,0,7,209,
config_big_hard,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,5,1.0,1.0,0,7,271,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,0,1.0,1.0,0,7,166,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,1,1.0,1.0,0,7,369,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,2,1.0,1.0,0,7,188,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,3,1.0,1.0,0,7,267,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,4,1.0,1.0,0,7,259,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,5,1.0,1.0,0,7,177,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,0,1.0,1.0,0,7,320,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,1,1.0,1.0,0,7,278,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,2,1.0,1.0,0,7,313,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,3,1.0,1.0,0,7,188,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,4,1.0,1.0,0,7,323,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,5,1.0,1.0,0,7,327,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,0,1.0,1.0,0,7,226,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,7,147,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,2,1.0,1.0,0,7,187,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,3,1.0,1.0,0,7,182,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,4,1.0,1.0,0,7,191,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,5,1.0,1.0,0,7,139,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,168,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,215,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,204,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,213,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,215,
config_big_hard,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,201,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,0,1.0,0.917,0,9,1024,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,1,0.923,1.0,0,5,2706,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,2,0.917,0.917,0,7,2203,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,3,0.923,1.0,0,5,601,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,4,0.923,1.0,0,5,867,
config_big_hard,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,5,0.923,1.0,0,5,1024,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,7,179,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,7,177,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,7,110,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,3,1.0,1.0,0,7,149,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,4,1.0,1.0,0,7,141,
config_big_hard,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,5,1.0,1.0,0,7,122,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,0,1.0,1.0,0,7,95,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,1,1.0,1.0,0,7,164,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,2,1.0,1.0,0,7,94,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,3,1.0,1.0,0,7,160,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,4,1.0,1.0,0,7,166,
config_big_hard,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,5,1.0,1.0,0,7,94,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,0,0.923,1.0,0,5,1901,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,1,1.0,0.75,0,13,2332,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,2,0.917,0.917,0,7,2660,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,3,1.0,1.0,0,7,814,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,4,1.0,0.917,0,9,1819,
config_big_hard,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,5,1.0,0.833,0,11,2355,
