case,model,placement,cell,uses_reference,lexical,class,definition,example,n_fields,trial,precision,recall,surviving_false_cognates,residual,reasoning_tokens,surviving_traps
config_cross_domain,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,5,276,
config_cross_domain,gpt-5.6-sol,both_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,0.8,0,7,343,
config_cross_domain,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,0,0.571,0.8,1,1,1005,m.grade~c.grade
config_cross_domain,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,1,1.0,0.8,0,7,1117,
config_cross_domain,gpt-5.6-sol,both_inert,no-reference,False,0,0,0,0,0,2,1.0,0.2,0,13,1538,
config_cross_domain,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,0,1.0,1.0,0,5,589,
config_cross_domain,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,1,1.0,0.8,0,7,1778,
config_cross_domain,gpt-5.6-sol,one_inert,id-only,True,0,0,0,0,0,2,1.0,0.6,0,9,1121,
config_cross_domain,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,0,1.0,1.0,0,5,76,
config_cross_domain,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,1,1.0,1.0,0,5,102,
config_cross_domain,gpt-5.6-sol,one_inert,example,True,0,0,0,1,1,2,1.0,1.0,0,5,89,
config_cross_domain,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,0,1.0,1.0,0,5,84,
config_cross_domain,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,1,1.0,1.0,0,5,113,
config_cross_domain,gpt-5.6-sol,one_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,5,126,
config_cross_domain,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,0,1.0,1.0,0,5,93,
config_cross_domain,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,1,1.0,1.0,0,5,60,
config_cross_domain,gpt-5.6-sol,one_inert,definition+example,True,0,0,1,1,2,2,1.0,1.0,0,5,104,
config_cross_domain,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,0,1.0,1.0,0,5,433,
config_cross_domain,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,1,1.0,1.0,0,5,512,
config_cross_domain,gpt-5.6-sol,one_inert,class,True,0,1,0,0,1,2,1.0,1.0,0,5,381,
config_cross_domain,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,5,126,
config_cross_domain,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,1,1.0,1.0,0,5,99,
config_cross_domain,gpt-5.6-sol,one_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,5,78,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,0,1.0,1.0,0,5,124,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,1,1.0,1.0,0,5,87,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition,True,0,1,1,0,2,2,1.0,1.0,0,5,100,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,0,1.0,1.0,0,5,90,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,1,1.0,1.0,0,5,95,
config_cross_domain,gpt-5.6-sol,one_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,5,104,
config_cross_domain,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,0,1.0,1.0,0,5,118,
config_cross_domain,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,1,1.0,1.0,0,5,107,
config_cross_domain,gpt-5.6-sol,one_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,5,114,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,0,1.0,1.0,0,5,73,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,1,1.0,1.0,0,5,77,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+example,True,1,0,0,1,2,2,1.0,1.0,0,5,126,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,0,1.0,1.0,0,5,135,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,5,97,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition,True,1,0,1,0,2,2,1.0,1.0,0,5,111,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,0,1.0,1.0,0,5,120,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,1,1.0,1.0,0,5,102,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,5,96,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,0,1.0,1.0,0,5,116,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,1,1.0,1.0,0,5,84,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class,True,1,1,0,0,2,2,1.0,1.0,0,5,119,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,0,1.0,1.0,0,5,174,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,1,1.0,1.0,0,5,141,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+example,True,1,1,0,1,3,2,1.0,1.0,0,5,136,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,0,1.0,1.0,0,5,96,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,5,83,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition,True,1,1,1,0,3,2,1.0,1.0,0,5,247,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,5,124,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,5,156,
config_cross_domain,gpt-5.6-sol,one_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,5,171,
config_cross_domain,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,0,1.0,0.4,0,11,829,
config_cross_domain,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,1,1.0,0.4,0,11,1648,
config_cross_domain,gpt-5.6-sol,one_inert,no-reference,False,0,0,0,0,0,2,1.0,0.4,0,11,1327,
config_cross_domain,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,0,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,1,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,id-only,True,0,0,0,0,0,2,1.0,1.0,0,5,0,
config_cross_domain,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,0,1.0,0.4,0,11,682,
config_cross_domain,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,1,1.0,0.6,0,9,346,
config_cross_domain,gpt-5.6-sol,both_cognitive,no-reference,False,0,0,0,0,0,2,1.0,1.0,0,5,1098,
config_cross_domain,gpt-5-nano,both_inert,id-only,True,0,0,0,0,0,0,0.571,0.8,1,1,4864,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,id-only,True,0,0,0,0,0,1,0.571,0.8,1,1,4480,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,id-only,True,0,0,0,0,0,2,0.571,0.8,1,1,3648,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,example,True,0,0,0,1,1,0,0.714,1.0,1,1,4224,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,example,True,0,0,0,1,1,1,1.0,1.0,0,5,3136,
config_cross_domain,gpt-5-nano,both_inert,example,True,0,0,0,1,1,2,0.833,1.0,1,3,5056,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,definition,True,0,0,1,0,1,0,1.0,1.0,0,5,3904,
config_cross_domain,gpt-5-nano,both_inert,definition,True,0,0,1,0,1,1,0.833,1.0,1,3,5568,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,5,2816,
config_cross_domain,gpt-5-nano,both_inert,definition+example,True,0,0,1,1,2,0,0.833,1.0,1,3,4288,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,definition+example,True,0,0,1,1,2,1,1.0,1.0,0,5,2432,
config_cross_domain,gpt-5-nano,both_inert,definition+example,True,0,0,1,1,2,2,1.0,1.0,0,5,4352,
config_cross_domain,gpt-5-nano,both_inert,class,True,0,1,0,0,1,0,0.571,0.8,1,1,3008,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,class,True,0,1,0,0,1,1,0.571,0.8,1,1,7104,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,class,True,0,1,0,0,1,2,0.571,0.8,1,1,5824,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,5,6144,
config_cross_domain,gpt-5-nano,both_inert,class+example,True,0,1,0,1,2,1,0.714,1.0,1,2,6016,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,5,4928,
config_cross_domain,gpt-5-nano,both_inert,class+definition,True,0,1,1,0,2,0,1.0,1.0,0,5,4928,
config_cross_domain,gpt-5-nano,both_inert,class+definition,True,0,1,1,0,2,1,1.0,1.0,0,5,7616,
config_cross_domain,gpt-5-nano,both_inert,class+definition,True,0,1,1,0,2,2,1.0,1.0,0,5,4736,
config_cross_domain,gpt-5-nano,both_inert,class+definition+example,True,0,1,1,1,3,0,0.833,1.0,1,3,4800,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,class+definition+example,True,0,1,1,1,3,1,1.0,1.0,0,5,4096,
config_cross_domain,gpt-5-nano,both_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,5,3584,
config_cross_domain,gpt-5-nano,both_inert,lexical,True,1,0,0,0,1,0,1.0,1.0,0,5,3264,
config_cross_domain,gpt-5-nano,both_inert,lexical,True,1,0,0,0,1,1,1.0,1.0,0,5,5120,
config_cross_domain,gpt-5-nano,both_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,5,4416,
config_cross_domain,gpt-5-nano,both_inert,lexical+example,True,1,0,0,1,2,0,0.714,1.0,1,1,6592,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+example,True,1,0,0,1,2,1,0.833,1.0,1,3,6016,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+example,True,1,0,0,1,2,2,0.714,1.0,1,1,5376,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+definition,True,1,0,1,0,2,0,0.714,1.0,1,1,3008,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,5,3968,
config_cross_domain,gpt-5-nano,both_inert,lexical+definition,True,1,0,1,0,2,2,1.0,1.0,0,5,5632,
config_cross_domain,gpt-5-nano,both_inert,lexical+definition+example,True,1,0,1,1,3,0,1.0,1.0,0,5,4736,
config_cross_domain,gpt-5-nano,both_inert,lexical+definition+example,True,1,0,1,1,3,1,1.0,1.0,0,5,4992,
config_cross_domain,gpt-5-nano,both_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,5,6656,
config_cross_domain,gpt-5-nano,both_inert,lexical+class,True,1,1,0,0,2,0,0.714,1.0,1,1,7232,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class,True,1,1,0,0,2,1,0.833,1.0,0,4,8320,
config_cross_domain,gpt-5-nano,both_inert,lexical+class,True,1,1,0,0,2,2,0.714,1.0,1,1,5952,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class+example,True,1,1,0,1,3,0,0.833,1.0,0,3,8192,
config_cross_domain,gpt-5-nano,both_inert,lexical+class+example,True,1,1,0,1,3,1,1.0,1.0,0,5,4416,
config_cross_domain,gpt-5-nano,both_inert,lexical+class+example,True,1,1,0,1,3,2,0.833,1.0,1,3,4992,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition,True,1,1,1,0,3,0,1.0,1.0,0,5,4800,
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition,True,1,1,1,0,3,1,1.0,1.0,0,5,5952,
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition,True,1,1,1,0,3,2,0.833,1.0,1,3,6272,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition+example,True,1,1,1,1,4,0,0.833,1.0,1,3,8256,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition+example,True,1,1,1,1,4,1,0.714,1.0,1,2,5824,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,5,6016,
config_cross_domain,gpt-5-nano,both_inert,no-reference,False,0,0,0,0,0,0,0.571,0.8,1,1,3840,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,no-reference,False,0,0,0,0,0,1,0.571,0.8,1,1,5696,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_inert,no-reference,False,0,0,0,0,0,2,0.571,0.8,1,1,3072,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,id-only,True,0,0,0,0,0,0,0.571,0.8,1,1,3072,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,id-only,True,0,0,0,0,0,1,0.571,0.8,1,1,4544,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,id-only,True,0,0,0,0,0,2,0.571,0.8,1,1,3200,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,example,True,0,0,0,1,1,0,1.0,1.0,0,5,3584,
config_cross_domain,gpt-5-nano,one_inert,example,True,0,0,0,1,1,1,1.0,1.0,0,5,3712,
config_cross_domain,gpt-5-nano,one_inert,example,True,0,0,0,1,1,2,0.833,1.0,1,3,3392,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,definition,True,0,0,1,0,1,0,0.833,1.0,0,4,7168,
config_cross_domain,gpt-5-nano,one_inert,definition,True,0,0,1,0,1,1,0.833,1.0,1,3,5824,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,definition,True,0,0,1,0,1,2,1.0,1.0,0,5,5568,
config_cross_domain,gpt-5-nano,one_inert,definition+example,True,0,0,1,1,2,0,0.833,1.0,1,3,6720,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,definition+example,True,0,0,1,1,2,1,0.833,1.0,1,3,3456,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,definition+example,True,0,0,1,1,2,2,0.833,1.0,1,3,8000,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class,True,0,1,0,0,1,0,0.571,0.8,1,1,8640,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class,True,0,1,0,0,1,1,0.571,0.8,1,1,3648,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class,True,0,1,0,0,1,2,0.571,0.8,1,1,3712,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+example,True,0,1,0,1,2,0,1.0,1.0,0,5,3712,
config_cross_domain,gpt-5-nano,one_inert,class+example,True,0,1,0,1,2,1,0.714,1.0,1,1,7872,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+example,True,0,1,0,1,2,2,1.0,1.0,0,5,7104,
config_cross_domain,gpt-5-nano,one_inert,class+definition,True,0,1,1,0,2,0,0.714,1.0,1,1,10112,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+definition,True,0,1,1,0,2,1,0.833,1.0,1,3,4416,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+definition,True,0,1,1,0,2,2,0.833,1.0,1,3,4480,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+definition+example,True,0,1,1,1,3,0,0.833,1.0,1,3,4480,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+definition+example,True,0,1,1,1,3,1,0.833,1.0,1,3,4224,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,class+definition+example,True,0,1,1,1,3,2,1.0,1.0,0,5,2240,
config_cross_domain,gpt-5-nano,one_inert,lexical,True,1,0,0,0,1,0,1.0,0.8,0,7,4352,
config_cross_domain,gpt-5-nano,one_inert,lexical,True,1,0,0,0,1,1,0.571,0.8,1,1,3392,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical,True,1,0,0,0,1,2,1.0,1.0,0,5,3840,
config_cross_domain,gpt-5-nano,one_inert,lexical+example,True,1,0,0,1,2,0,1.0,1.0,0,5,3008,
config_cross_domain,gpt-5-nano,one_inert,lexical+example,True,1,0,0,1,2,1,0.833,1.0,1,3,4480,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+example,True,1,0,0,1,2,2,0.833,1.0,1,3,3584,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+definition,True,1,0,1,0,2,0,1.0,1.0,0,5,5312,
config_cross_domain,gpt-5-nano,one_inert,lexical+definition,True,1,0,1,0,2,1,1.0,1.0,0,5,3392,
config_cross_domain,gpt-5-nano,one_inert,lexical+definition,True,1,0,1,0,2,2,0.833,1.0,1,3,3712,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+definition+example,True,1,0,1,1,3,0,0.833,1.0,1,3,3712,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+definition+example,True,1,0,1,1,3,1,0.833,1.0,1,3,7552,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+definition+example,True,1,0,1,1,3,2,1.0,1.0,0,5,4032,
config_cross_domain,gpt-5-nano,one_inert,lexical+class,True,1,1,0,0,2,0,0.833,1.0,1,3,3840,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class,True,1,1,0,0,2,1,0.714,1.0,1,2,6784,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class,True,1,1,0,0,2,2,1.0,1.0,0,5,4480,
config_cross_domain,gpt-5-nano,one_inert,lexical+class+example,True,1,1,0,1,3,0,1.0,1.0,0,5,5440,
config_cross_domain,gpt-5-nano,one_inert,lexical+class+example,True,1,1,0,1,3,1,0.833,1.0,1,3,6592,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class+example,True,1,1,0,1,3,2,0.833,1.0,1,3,2944,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition,True,1,1,1,0,3,0,0.833,1.0,1,3,4032,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition,True,1,1,1,0,3,1,0.833,1.0,1,3,5376,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition,True,1,1,1,0,3,2,0.833,1.0,1,3,4224,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,5,6400,
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,5,4736,
config_cross_domain,gpt-5-nano,one_inert,lexical+class+definition+example,True,1,1,1,1,4,2,0.833,1.0,1,3,4608,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,no-reference,False,0,0,0,0,0,0,0.571,0.8,1,1,3968,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,no-reference,False,0,0,0,0,0,1,0.571,0.8,1,1,3840,m.grade~c.grade
config_cross_domain,gpt-5-nano,one_inert,no-reference,False,0,0,0,0,0,2,0.571,0.8,1,1,2880,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,0,1.0,1.0,0,5,1472,
config_cross_domain,gpt-5-nano,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,1,1.0,1.0,0,5,1664,
config_cross_domain,gpt-5-nano,both_cognitive,lexical+class+definition+example,True,1,1,1,1,4,2,1.0,1.0,0,5,1280,
config_cross_domain,gpt-5-nano,both_cognitive,id-only,True,0,0,0,0,0,0,1.0,1.0,0,5,1408,
config_cross_domain,gpt-5-nano,both_cognitive,id-only,True,0,0,0,0,0,1,1.0,1.0,0,5,1856,
config_cross_domain,gpt-5-nano,both_cognitive,id-only,True,0,0,0,0,0,2,1.0,1.0,0,5,1344,
config_cross_domain,gpt-5-nano,both_cognitive,no-reference,False,0,0,0,0,0,0,0.833,1.0,1,3,2752,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_cognitive,no-reference,False,0,0,0,0,0,1,0.833,1.0,1,3,4864,m.grade~c.grade
config_cross_domain,gpt-5-nano,both_cognitive,no-reference,False,0,0,0,0,0,2,0.833,1.0,1,3,2816,m.grade~c.grade
